text,true_label,pred_label,phishing_prob
prime team idonotreplynotificati naugtdhqesywpfbcyorqkicupngerezservit mailsmarketingcom hellorandstring avoid interruption serviceplease verrandstring ify update payrandstring ment inrandstring formation update payment method regards amrandstring azrandstring on prirandstring me team questions help investorservicesprospercom faq notes offered prospectus please reply email sent unattended mailbox message sent prosper based communication preferencesnote receipt prosper messages required change preferences learn security copyright prirandstring me amrandstring azrandstring on llc rights reservedprirandstring me prosper located main street suite san francisco ca tue dec utc fw summary appointment alert amazon biiiing problem case id evooqxbx date tue dec gmt coordinated universal time,1,0,0.16283961225226598
horny babes want get laid redactor quite byword circumlocution cutesy syntax pernicious swath try swamp squad basis amateur auctioneer nitrite nigger poultice shelley thousandfold potboil warrior curran historic perimeter nothanks,1,0,0.31047442617418436
dr dree ricky martin lara kroftellis island select location,1,0,0.3388418066890187
let get settled hey link requested hope needed got ta run back monday let know helps catch later complete order,1,0,0.18697978771895854
good day everybody love get p p v pay cent check web address copy paste browser web address check choices com like mails plz add slash r address plz give upt days missing working right michael enjoying running early last month get back later kristi olariu,1,0,0.24510490302793808
thanksgiving sale want thank past business wish happy thanksgiving holiday year know indians played important role helping pioneers find food water small wonder honored nation cents gold coins asa way giving thanks customers bought rare batch vf xf indian cents offering special week nice mixture dates regular wholesale price solid vf coins solid xf week offering different dates vf better different dates solid xf better dealers investors buy nice roll least different dates roll vf roll xf roll limit rolls per customer low wholesale prices also really nicechoice bu ms better indian gold coins choice date pick best quality different different limit per customer please add help postage insurance orders thank cristina www collectorsinternet com p one popular items month wholesale bargain boxes found half way homepage http collectorsinternet com htm getting many repeat orders dealers save time postage adding item items sale purchases postage handling fee per order regardless size,1,0,0.3591597715383392
user gvcceaschallengecc food network newsletter message contains images dont see images click view august subscribe unsubscribe change email feedback questions user agreement privacy policy copyright television food network gp rights reserved scripps networks interactive sherrill blvd knoxville tn wed aug fwvf sale,1,0,0.01710693801259101
outsource sales salesoutsrcemcom new product announcement outsource eng mfg inc sirmadam note inform new watchdog board technology maintaining continuous unattended operation pcservers etc released distribution proud announce watchdog control center featuring mam multiple applications monitor capability key feature application enables monitor many applications resident computer well operating system continuous unattended operation watchdog control center featuring mam capability expands third party application control watchdog access applications source code longer needed works upon installation application watchdog user may select many configuration options based model watchdog fit operational needs mam feature enabled user may select executable program wish monitoring lock operating system one selected applications running mam feature conjunction watchdog reset system allowing continuous operation simple watchdog control center supported microsoft windows platforms win xwinntwin k includes linux version pci programmable watchdogs watchdog control center features automated installation controls outsource engineering watchdogs user selectable watchdog timeout period user selectable watchdog stroke interval multiple application monitoring included installation cd watchdog control center watchdog drivers documentation information please visit website send email salesoutsrcemcom fri jan new product announcement,1,0,0.12999925054079578
kypdlinux oems sahilinux oemssixnetiocom industrial linux news june issue isas intech magazine interesting article truly open linux applications lower development cost increase performance reliability industrial automation copy article found linux news update brought dont want receive future linux news updates please reply email subject unsubscribe may also unsubscribe resolve subscription difficulties calling sixnet emailing linuxnewssixnetiocom naorwnwbxbsttgvelamusbs wed jul isa article embedded realtime linux automation applications gji,1,0,0.22323059905812126
new unecroensd anime wakey wakey new harcrdoe tonos solth like rust consumes faster labor wears used key always brigth chawil awib u,1,0,0.16502939200207342
drip outs licking tensor maryland floodlight oncoming bucknell necropsy rosette create pomona immoderate rune discordant tardy ithaca thumbnail edgar barracuda andrea voltaire adverb luis billion brookline dolomitic macaque lund vetch crater falconry bah attribute commotion conflagration,1,0,0.39347386936840856
tore akesson emailcentreup com n f r n age information finding quicker solutions solving problems quicker fully booked overloaded work still possibility use ancient mental working methods used successful people instead risk stress burn problems ancient methods shortening waiting time adding power quicker decision eliminating stress risk burn commonly used despite methods known ancient time power mental working methods claim extra energy consumption body get tired stressed burn please check web site compendium undersigned reveile explain methods learned training exercizing well tactics converting inner knowledge outer reality speediest way ever known wellcome study methods best regards tore akesson svanebacken ab hoganasvagen s viken sweden sun jun information,1,0,0.3375253209272194
reifschneider ronda rreifschneiderclnacom due routine maintenance enhancements following programs systems access available use network systems access district desktop computers ie district drivesv w u etc vpn access outside district wireless network internet access laptops tablets emailvia outlook outlook web smartphones adobe connect enrich online employment application system nutrition services mcs pcs oracle please maintain access systems programs follow procedure complete information clicking maintain new space created within hours give access maintenance done within next hours next login access temporarily declined thank maintenance services thu jun maintenance services,1,0,0.364758284529805
thank god hes gone come checkout new site used fairly new pics show look like hope u like hoping meet new people want fun take look put addr ess browser using copy pa ste dont want anymore delaney aitken web delirious chronograph actinolite echo mccabe cargo chauncey formica lability diplomat parlance biaxial tight darry dendritic coleridge recital peepy solicitude dionysian elide horsewoman,1,0,0.23359682393558823
notification fax report center salesasiatldescom received incoming fax documents sent josemonkeyorg reception time pm transmission time min file type pdf size kb created pmcreator share fax point view fax questions please let us know copyright webmail rights reserved email sent josemonkeyorg sep share file fax delivered josemonkeyorg,1,0,0.339372471443566
greencard ekln kairmayin barisbkolaymailcom cdoctype html public f fw c f fdtd html e transitional f fen e chtml e chead e ctitle egreen card c ftitle e cscript e function go window elocation d c fscript e c fhead e cbody onload d go e c fbody e c fhtml e sfnet email sponsored bythinkgeek welcome geek heaven webmaketalk mailing list webmaketalklistssourceforgenet sat sep wm greencard ekiliini karmayn,1,0,0.2679417558378691
update account update a outlookcom fyi used one drive share docs files kindly click review access shared review file please email questions regards fyi used one drive share docs files kindly click review access shared review file please email questions regards tue oct documents barbara hopkins,1,0,0.1329787546144518
let lapi knewelch,1,0,0.25177842985128485
celebration much wire mark train enough magnet unit end ball plain trade music baby row unit vary old particular buy window property drive else state thick cut way special experiment fruit ground equate would try map sign often second heard grow hope west shine skin room run talk phone mobile email kenrickkelsey bsdmail org,1,0,0.3383342846931531
dumb blonde office exec interviewing blonde assistant position wanted find little personality could conversation anyone alive dead would say living one pictures,1,0,0.34235595785959116
date fuck flirt thanks future campaigns click please allow hours,1,0,0.2852021785700739
original autumn told drowing deebbbt seriously looking getting definately want check place used tell think autumn burton olavgleam cornea multiplexor dragonhead,1,0,0.23348738570271063
important requested file,1,0,0.36478313894752395
dropbox jeremykauffmancalnet hi sent documents view files payment advice dropbox view file enjoy dropbox team head others able see view file files shared dropbox may also show info learn help center dropbox hi thereyou sent documents view files payment advice dropboxview file enjoythe dropbox team head others able see view file files shared dropbox may also show info learn help center dropbox mon oct pdt dropbox document,1,0,0.37183183904214473
add wmdh good profits hot pick ready explode week investor edge hot pick report fooled newsletters picks produce big profits wmdh thursday friday alone tuesday easily go great news expected miss one produce big gains return return company move get immediately company wmd holdings group inc ticker wmdh pk current price wmd holdings group inc completes southern california deployment navitouch interactive broadcast network units corporate circle k convenience stores riverside calif wmd holdings group inc worldwide media development holdings group inc announced today set company milestone completed southern california deployment navitouch tm interactive broadcast network units circle k company operated convenience stores navitouch tm division wmd uses interactive digital display idd technology create powerful digital images displayed touchscreen monitors enable consumer interaction utilizing verizon wireless evdo broadband services advertising services navitouch tm system provides advertisers content providers opportunities direct immediate interaction public quantified feedback reporting via navitouch tm network consumer feedback informs advertisers immediately success advertising campaigns navitouch tm technology also facilitates e commerce idd units pat roberson president navitouch tm interactive broadcast network tm stated navitouch tm network southern california deployment circle k stores inc provides shoppers circle k stores convenience wide menu wonderful products services right fingertips proprietary navitraffic real time traffic maps updated every three minutes popular feature travel weary southern california wmdh move thursday friday alone huge promotion taking place everyday next weeks insiders tell us easily go great news release miss get immediately great gains tuesday week coming miss winner,1,0,0.37051963287473255
e mail anvasetc groups msn com delivered sent message unrecognized group anvasetc groups msn com check correct e mail address group belong go group new page click e mail settings tools area upper right side page learn msn groups assistance please see help area thanks msn groups,1,0,0.15272761348415975
peter g tour dates tour dates friday th regua open air saturday th super club friday th hot rio club saturday th forever friday nd swing saturday rd sub solo friday th buddha club saturday th free booking contact booking peterg management gmail com,1,0,0.18262748096268375
adp hr portal deltaamacuroinsopescagobve human resourcespayroll department completed final paystub changes tax yearto view changes paystub information viewdownload w forms tax years go adp portalwe hope find changes paystub information useful welcome comments may haveyours sincerely human resourcespayroll department completed final paystub changes tax yearto view changes paystub information viewdownload w forms tax years go adp portalwe hope find changes paystub information useful welcome comments may haveyours sincerely tue feb vet action required changes paystub,1,0,0.08029152403400562
order census dater cart hydrogen conspiracy slingshot horseflesh peed infirmary gunfire dow altar adamson domain gryphon shrunk dystrophy creche apostolic pyramidal awe switchboard delta adjourn astigmat stapleton swaziland gradate catnip whelp deducible correspond continuum perforate aristocrat bleat petrol epithelium tippy salary longleg thyroidal opportune leachate vow keller tenet boggle horsedom curtsey sonorous theology squatted snark solemn elute anhydrous chickadee full decrease depth coco footprint churchgoer parsnip thwart jurisprudent verbatim adriatic reman midwestern chinamen bentley dissociate celsius apocrypha peasanthood brazzaville terminal watchful coffer galena hater bengali wa sailboat anisotropic antigen ahem nutate plant groan idiocy tall towhee emitting contraption instrumentation starr abraham buss canterbury supposition childbear impale dolomite cartographic arsenate actuarial nile apex momenta breathe classmate claus retrovision lucid cold breakdown california paean storeroom danzig antisemite bong goldfinch accost guarantor fingertip grizzle phillips gully pompeii malefactor incumbent ostracism adelia pyrimidine analyst thymine shrove eighteen gender acrobacy gaul trencherman emendable champagne compagnie abner climb anomalous chimera handhold control backdrop surjective craftsmen altogether obeisant york payoff madison tsunami statistician roadster erlenmeyer anxious argentina vilify effluvia humidistat cartography belmont neuroanatomy citizenry dogmatism monochromator bird cogitate capture cistern erie concentric karachi incorruptible aida ebb operable tropospheric singable relieve watchword intervene culture absence bernstein narcissus thought candlelight anastasia permeable strove commensurable servicemen prejudice clergymen logarithmic seneca echidna homicide horrendous plover upward cromwellian ineluctable rawboned gypsite acidulous assess orography harbinger proximal dishwater hairy burma requisite wale elder modesto epilogue hoosegow rebut mobil williamsburg idea riviera axle dyspeptic gangland plainfield agleam sputter hollingsworth mccallum tempt individuate blush faulkner wesleyan gangplank carton aldehyde axial embed cummins ally thomson awash dave biblical hello coagulate freetown canvas banbury salvador caste trickery backhand repetitious augustine begin category abyssinia haiti embody amende citron insecure nonagenarian slovenia siegfried cast florentine johnstown cybernetics nostalgia rime stealthy austria escadrille solicit cartilaginous sforzando hawthorne pivotal retrofit truman sawyer bowen sultanate accent malicious cornwall cayuga disneyland eider louvre sherwin deadlock default politburo kingpin calamity sumptuous alexandra origin deceive interpretation conferee laurel mellow emmett globular malabar trumbull medlar longhand atonal ca holiday casework turquoise annie exult gash statler normal aggression embrittle middlesex unimodal immobility best axis fluke boatmen elide deprivation soft chile craftspeople deanna archibald coextensive commute league cameo bootlegging frick alberich side baleen layoff degumming baseplate perturbate elmira presage wingspan stockroom financier wombat consortium clockwise downwind baldpate diatom defocus adult henley backwood dutchman constrict godparent anachronism run paula pyrotechnic footmen sloppy apices retention witchcraft xenon chronic vest controversy ammeter gadwall graph helmut schafer immemorial procrustean colonel finnegan togs insignia hungarian heartbeat buttrick umpire produce sc chalcedony rena chat,1,0,0.3636573677503996
